ident,type,name,latitude_deg,longitude_deg,municipality,iso_region,icao_code,gps_code
YVIV,small_airport,Mount Vivian Airport,-30.580792,135.72971,Mount Vivian,AU-SA,,YVIV
YVLG,small_airport,Valley of Lagoons Airport,-18.66670036315918,145.10000610351562,,AU-QLD,,YVLG
YVNS,small_airport,Vaughan Springs Airport,-22.33329963684082,130.86700439453125,,AU-NT,,YVNS
YVRD,small_airport,Victoria River Downs Airport,-16.402124,131.004974,Victoria River,AU-NT,YVRD,YVRD
YVRS,small_airport,Vanrook Station Airport,-16.961532,141.95227,,AU-QLD,YVRS,YVRS
YVSH,small_airport,Vashon Head Airport,-11.142987,131.981832,,AU-NT,,YVSH
YVVA,small_airport,Victoria Valley Airport,-37.5,142.27000427246094,,AU-VIC,,YVVA
YVVL,small_airport,Violet Vale Airport,-14.733714,143.589334,,AU-QLD,,YVVL
YWAB,small_airport,Waldburg Homestead Airport,-24.75,117.36699676513672,,AU-WA,,YWAB
YWAC,small_airport,Wauchope Airport,-20.640614,134.215276,Wauchope,AU-NT,,YWAC
YWAG,small_airport,Wanaaring Airport,-29.712125,144.170955,,AU-NSW,,YWAG
YWAL,small_airport,Wallal Downs Airport,-19.7736,120.649002,Eighty Mile Beach,AU-WA,YWAL,YWAL
YWAT,small_airport,Wattle Hills Airport,-12.637238,143.041391,,AU-QLD,,YWAT
YWAV,small_airport,Wave Hill Airport,-17.393299102783203,131.1179962158203,,AU-NT,YWAV,YWAV
YWAX,small_airport,Wanarn Airport,-25.29755210876465,127.5564193725586,Wanarn,AU-WA,,YWAX
YWBH,small_airport,Wallabadah Airport,-31.57658,150.934081,,AU-NSW,,YWBH
YWBI,small_airport,Warrabri Airport,-21,134.39700317382812,,AU-NT,,YWBI
YWBL,small_airport,Warrnambool Airport,-38.2952995300293,142.44700622558594,,AU-VIC,YWBL,YWBL
YWBN,small_airport,Wedderburn Aerodrome,-34.181346,150.808854,Wedderburn,AU-NSW,,YWBN
YWBR,small_airport,Warburton Airport,-26.125538,126.583158,Warburton,AU-WA,,YWBR
YWBS,small_airport,Warraber Island Airport,-10.20829963684082,142.8249969482422,Sue Islet,AU-QLD,YWBS,YWBS
YWCA,small_airport,Wilcannia Airport,-31.522082,143.378358,,AU-NSW,YWCA,YWCA
YWCH,small_airport,Walcha Airport,-31.009492,151.547442,,AU-NSW,YWCH,YWCH
YWCK,small_airport,Warwick Airport,-28.149401,151.942993,,AU-QLD,YWCK,YWCK
YWCM,small_airport,Wilson's Camp Airport,-20.10140037536621,129.12600708007812,,AU-NT,,YWCM
YWDA,small_airport,Windarra Airport,-28.48061,122.244415,Laverton,AU-WA,,YWDA
YWDG,small_airport,Windarling Airport,-30.032277,119.386489,Windarling Mine,AU-WA,YWDG,YWDG
YWDH,medium_airport,Windorah Airport,-25.410641,142.668428,Windorah,AU-QLD,YWDH,YWDH
YWDJ,small_airport,Windjana Grove Airport,-17.421387587,124.925107956,,AU-WA,,YWDJ
YWDL,small_airport,Wondoola Airport,-18.5750007629,140.891998291,Wondoola,AU-QLD,YWDL,YWDL
YWDS,small_airport,Woodside Airstrip,-34.958588,138.890668,Woodside,AU-SA,,YWDS
YWDT,small_airport,Wyandotte Airport,-18.753838,144.840761,,AU-QLD,,YWDT
YWDV,small_airport,Mount Full Stop Airport,-19.67,144.8852,Wando Vale,AU-QLD,,YWDV
YWEC,small_airport,Wellclose Airport,-25.850000381469727,145.10000610351562,,AU-QLD,,YWEC
YWEE,small_airport,Wooleen Homestead Airport,-27.08169937133789,116.1500015258789,,AU-WA,,YWEE
YWEL,small_airport,Wellington Airport,-32.462711,148.990896,,AU-NSW,,YWEL
YWEO,small_airport,Wertaloona Airport,-30.649999618530273,139.35000610351562,,AU-SA,,YWEO
YWER,small_airport,Wernadinga Airport,-18.124077,139.956121,,AU-QLD,,YWER
YWEX,small_airport,Well 33 Airport,-22.36669921875,124.76699829101562,,AU-WA,,YWEX
YWFD,small_airport,Western Field Airport,-19.283300399780273,125.41699981689453,,AU-WA,,YWFD
YWGA,small_airport,Port Hedland/Wodgina Airport,-21.036568,118.642936,Wodgina,AU-WA,,YWGA
YWGI,small_airport,Wedge Island Airstrip,-35.150398,136.461235,,AU-SA,,YWGI
YWGM,small_airport,White Gum Air Park,-31.863947,116.936094,York,AU-WA,YWGM,YWGM
YWGN,small_airport,Wagin Airport,-33.33330154418945,117.36699676513672,,AU-WA,,YWGN
YWGT,medium_airport,Wangaratta Airport,-36.417914,146.306896,Laceby,AU-VIC,YWGT,YWGT
YWGW,small_airport,Wongawol Airport,-26.118462,121.959674,,AU-WA,,YWGW
YWHA,medium_airport,Whyalla Airport,-33.05889892578125,137.51400756835938,Whyalla,AU-SA,YWHA,YWHA
YWHC,small_airport,White Cliffs Airport,-30.85181,143.071577,White Cliffs,AU-NSW,,YWHC
YWHI,small_airport,Witchelina Airport,-30.039637,138.058748,Witchelina,AU-SA,,YWHI
YWHL,small_airport,Walhallow Airport,-17.778228,135.658241,Creswell,AU-NT,,YWHL
YWHP,heliport,Wollongong City Heliport,-34.43942,150.895838,,AU-NSW,,YWHP
YWIB,small_airport,Mount Willoughby Airport,-27.95816,134.14951,Mount Willoughby,AU-SA,,YWIB
YWIE,small_airport,Wirralie Gold Mine Airport,-21.126559,147.272887,,AU-QLD,,YWIE
YWIL,small_airport,Wilandra Airport,-31.28689,142.651049,,AU-NSW,,YWIL
YWIO,small_airport,Wilton Airport,-34.21999,150.67076,Wilton,AU-NSW,,YWIO
YWIS,small_airport,Williamson Airport,-22.474254,150.179222,,AU-QLD,,YWIS
YWJS,small_airport,Wee Jasper Airport,-35.130154,148.690053,Wee Jasper,AU-NSW,,YWJS
YWKB,medium_airport,Warracknabeal Airport,-36.32109832763672,142.41900634765625,,AU-VIC,YWKB,YWKB
YWKD,small_airport,Woodycupaldiya Airfield,-13.8665,129.988,Woodycupaldiya,AU-NT,,YWKD
YWKI,small_airport,Waikerie Airport,-34.179573,140.033026,,AU-SA,,YWKI
YWKM,small_airport,Wyalkatchem Airport,-31.2026341022,117.378873825,Wyalkatchem,AU-WA,,YWKM
YWKW,small_airport,Warkworth Airport,-32.548161,151.024274,Warkworth,AU-NSW,,YWKW
YWLA,small_airport,Willowra Airport,-21.27669906616211,132.6230010986328,,AU-NT,,YWLA
YWLB,small_airport,Welbourn Hill Airport,-27.342199,134.086606,,AU-SA,,YWLB
YWLG,medium_airport,Walgett Airport,-30.032801,148.126007,,AU-NSW,YWLG,YWLG
YWLH,small_airport,Wallara Ranch Airport,-24.649999618530273,132.31700134277344,,AU-NT,,YWLH
YWLM,large_airport,Newcastle Airport,-32.796114,151.835025,Williamtown,AU-NSW,YWLM,YWLM
YWLN,small_airport,Wooltana Airport,-30.42169952392578,139.43600463867188,,AU-SA,,YWLN
YWLP,small_airport,Wilsons Promontory Airport (Yanakie Airport),-38.949897,146.28383,Wilsons Promontory,AU-VIC,,YWLP
YWLU,medium_airport,Wiluna Airport,-26.632691,120.221906,,AU-WA,YWLU,YWLU
YWMA,small_airport,Wonnaminta Stat Airport,-30.651100158691406,142.3419952392578,,AU-NSW,,YWMA
YWMC,small_airport,William Creek Aerodrome,-28.909989,136.340266,William Creek,AU-SA,YWMC,YWMC
YWMG,small_airport,Weilmoringle Airport,-29.235668,146.922092,,AU-NSW,,YWMG
YWML,small_airport,Westmoreland Airport,-17.32098,138.238134,,AU-QLD,,YWML
YWMM,small_airport,Wollomombi Airport,-30.491214,152.083822,,AU-NSW,,YWMM
YWMO,small_airport,West Musgrave Airport,-26.053055,127.690834,,AU-WA,,YWMO
YWMP,small_airport,Wrotham Park Airport,-16.658915,143.999263,Wrotham Park,AU-QLD,YWMP,YWMP
YWMY,small_airport,Williambury Airport,-23.856875,115.14262,,AU-WA,,YWMY
YWNA,small_airport,Wilgena Airport,-30.766700744628906,134.72999572753906,,AU-SA,,YWNA
YWND,small_airport,Wondai Airport,-26.277392,151.861673,,AU-QLD,YWND,YWND
YWNI,small_airport,Wathanin Airport,-13.704303,141.554085,Aurukun,AU-QLD,,YWNI
YWNL,small_airport,Wingellina Airport,-26.0667,128.949997,Wingellina,AU-WA,,YWNL
YWNO,small_airport,Wonganoo Airport,-27.125,121.33300018310547,,AU-WA,,YWNO
YWNS,small_airport,Wandsworth Airport,-25.03091,143.67512,,AU-QLD,,YWNS
YWNT,heliport,Westmead NETS Base Hospital Heliport,-33.802749,150.990223,Westmead,AU-NSW,,YWNT
YWOH,small_airport,Wongan Hills Airport,-30.880036,116.727172,,AU-WA,,YWOH
YWOM,small_airport,Woolomin Airport,-31.316699981689453,151.13299560546875,,AU-NSW,,YWOM
YWON,small_airport,Wonthaggi Airport,-38.47169876098633,145.6230010986328,,AU-VIC,,YWON
YWOR,small_airport,Wollogorang Airport,-17.2199,137.93453,,AU-NT,YWOR,YWOR
YWOV,small_airport,Woodvale Airport,-36.63330078125,144.18299865722656,,AU-VIC,,YWOV
YWOX,small_airport,Woorlba Airport,-32.393869,123.988717,,AU-WA,,YWOX
YWPA,small_airport,Wirrealpa Airport,-31.13330078125,138.9669952392578,,AU-SA,,YWPA
YWPE,small_airport,Walpole Airport,-34.953651,116.695383,North Walpole,AU-WA,,YWPE
YWPL,small_airport,Winning Pool North Airport,-23.100000381469727,114.53299713134766,,AU-WA,,YWPL
YWRA,small_airport,Wooroona Airport,-20.481700897216797,138.16799926757812,,AU-QLD,,YWRA
YWRC,small_airport,Wave Rock Airport,-32.426700592041016,118.90799713134766,,AU-WA,,YWRC
YWRE,small_airport,Wirralie Airport,-22.270000457763672,146.0500030517578,,AU-QLD,,YWRE
YWRL,small_airport,Warialda Airport,-29.5362,150.535955,,AU-NSW,,YWRL
YWRN,medium_airport,Warren Airport,-31.733299,147.802994,,AU-NSW,,YWRN
YWRO,heliport,Wallaroo Hospital Helipad,-33.927177,137.63777,Wallaroo,AU-SA,,YWRO
YWRR,small_airport,Warroora Homestead Airport,-23.44609,113.84853,Lyndon,AU-WA,,YWRR
YWRT,small_airport,Waratah Airport,-41.45000076293945,145.5500030517578,,AU-TAS,,YWRT
YWRV,small_airport,Walker River Airport,-13.593299865722656,135.7550048828125,,AU-NT,,YWRV
YWSD,small_airport,Westward Downs Airport,-30.71137,141.397648,Broughams Gate,AU-NSW,,YWSD
YWSG,small_airport,Watts Bridge Airport,-27.09830093383789,152.4600067138672,,AU-QLD,,YWSG
YWSI,small_airport,Wirrida Siding Airport,-29.566699981689453,134.51699829101562,,AU-SA,,YWSI
YWSL,medium_airport,West Sale Airport,-38.090827,146.965335,Sale,AU-VIC,YWSL,YWSL
YWST,heliport,Westmead Hospital Helipad,-33.804742,150.988435,Westmead,AU-NSW,,YWST
YWSX,small_airport,Westonia Airport,-31.319016,118.684766,,AU-WA,,YWSX
YWTB,heliport,Watsons Bay Helipad,-33.835,151.280556,Watsons Bay,AU-NSW,,YWTB
YWTL,small_airport,Waterloo Airport,-16.6299991607666,129.32000732421875,,AU-NT,YWTL,YWTL
YWTN,medium_airport,Winton Airport,-22.36359977722168,143.08599853515625,,AU-QLD,YWTN,YWTN
YWTO,small_airport,Wentworth Airport,-34.086196,141.891114,Wentworth,AU-NSW,YWTO,YWTO
YWTV,small_airport,Watson River Airport,-13.228739,142.235548,,AU-QLD,,YWTV
YWUD,small_airport,Wudinna Airport,-33.043301,135.447006,,AU-SA,YWUD,YWUD
YWVA,small_airport,Warnervale Airport,-33.240278,151.429722,Warnervale,AU-NSW,,YWVA
YWVL,small_airport,Woodville Airport,-30.416099548339844,151.7550048828125,,AU-NSW,,YWVL
YWVR,heliport,Wolgan Valley Heliport,-33.253611,150.187778,Mascot,AU-NSW,,YWVR
YWWA,small_airport,Wee Waa Airport,-30.25830078125,149.4080047607422,,AU-NSW,YWWA,YWWA
YWWG,small_airport,Warrawagine Airport,-20.8442001343,120.702003479,,AU-WA,YWWG,YWWG
YWWH,small_airport,Wentford Homestead,-22.063921,147.721224,Wentford Homestead,AU-QLD,,YWWH
YWWI,small_airport,Woodie Woodie Airport,-21.64551,121.191184,Woodie Woodie,AU-WA,YWWI,YWWI
YWWL,medium_airport,West Wyalong Airport,-33.9371986389,147.190994263,West Wyalong,AU-NSW,YWWL,YWWL
YWYA,small_airport,Wyandra Airport,-27.266700744628906,145.99000549316406,,AU-QLD,,YWYA
YWYB,small_airport,Wynbring Airport,-30.55827,133.53398,,AU-SA,,YWYB
YWYF,small_airport,Wycheproof Airport,-36.0583,143.242996,,AU-VIC,,YWYF
YWYM,small_airport,Wyndham Airport,-15.5114,128.153,,AU-WA,YWYM,YWYM
YWYY,medium_airport,Wynyard Airport,-40.997039,145.726,Burnie,AU-TAS,YWYY,YWYY
YXAB,heliport,Coonabarabran Hospital Helipad,-31.275241,149.284351,Coonabarabran,AU-NSW,,YXAB
YXAH,heliport,Armidale - Lambert Park HLS,-30.5113,151.6552,Armidale,AU-NSW,,YXAH
YXAL,heliport,Albury Base Hospital Helipad,-36.079212,146.938565,Albury,AU-NSW,,YXAL
YXAO,heliport,Canowindra Hospital Helipad,-33.556792,148.675227,Canowindra,AU-NSW,,YXAO
YXAT,heliport,Atherton District Memorial Hospital Heliport,-17.265888,145.483661,Atherton,AU-QLD,,YXAT
YXAU,heliport,Auburn Medical (Wyatt Park) Helicopter Landing Site,-33.858333,151.040833,Auburn,AU-NSW,,YXAU
YXAY,heliport,Blayney Medical Helicopter Landing Site,-33.534833,149.249167,Blayney,AU-NSW,,YXAY
YXBA,heliport,Ballina - Kingsford Smith Park Helipad,-28.8692,153.5713,Ballina,AU-NSW,,YXBA
YXBD,heliport,Bundaberg Base Hospital Helipad,-24.869446,152.335045,Bundaberg,AU-QLD,,YXBD
YXBH,heliport,Bathurst Hospital Helipad,-33.40587,149.571884,Bathurst,AU-NSW,,YXBH
YXBI,heliport,Biggenden Hospital Helipad,-25.506941,152.050651,Biggenden,AU-QLD,,YXBI
YXBS,heliport,Beaudesert Hospital Helipad,-27.98571,153.002345,Beaudesert,AU-QLD,,YXBS
YXBT,small_airport,Ballarat Health Service Helipad,-37.559121,143.845685,Ballarat,AU-VIC,,YXBT
YXBU,heliport,Bulwer Heliport,-27.07233,153.36748,Bulwer,AU-QLD,,YXBU
YXBV,heliport,Bega Hospital Heliport,-36.687887,149.858596,Bega,AU-NSW,,YXBV
YXBW,heliport,Bowen Hospital Helipad,-20.006611,148.239909,Bowen,AU-QLD,,YXBW
YXBY,heliport,Alonnah Medical HLS,-43.316667,147.245,Bruny Island,AU-TAS,,YXBY
YXCA,heliport,Carnungra-Moriarity Park HLS,-28.0186,153.1598,Canungra,AU-QLD,,YXCA
YXCB,heliport,Canberra Hospital Helipad,-35.343777,149.099953,Canberra,AU-ACT,,YXCB
YXCC,heliport,Concord Hospital Heliport,-33.83873,151.094364,Concord,AU-NSW,,YXCC
YXCF,heliport,Orange - Careflight Base Heliport,-33.30368,149.12098,Orange,AU-NSW,,YXCF
YXCH,heliport,Cherbourg Hospital Helipad,-26.29124,151.95742,Cherbourg,AU-QLD,,YXCH
YXCI,heliport,Chinchilla Hospital Helipad,-26.74066,150.63425,Chinchilla,AU-QLD,,YXCI
YXCK,heliport,Cessnock Hospital Heliport,-32.826884,151.348053,Cessnock,AU-NSW,,YXCK
YXCM,heliport,Cooma Hospital Helipad,-36.242155,149.130147,Cooma,AU-NSW,,YXCM
YXCP,heliport,Campbelltown Hospital Heliport,-34.077985,150.804026,Campbelltown,AU-NSW,,YXCP
YXCU,heliport,Cunningham Gap Helipad,-28.0479,152.4457,Cunningham Highway,AU-QLD,,YXCU
YXCV,heliport,Collinsville Hospital Helipad,-20.546745,147.837734,Collinsville,AU-QLD,,YXCV
YXCY,heliport,Calvary - Bruce Oval Helipad,-35.247,149.0927,Canberra,AU-ACT,,YXCY
YXDA,heliport,Dalby Hospital Helipad,-27.16713,151.27692,Dalby,AU-QLD,,YXDA
YXDB,heliport,Dubbo Hospital Heliport,-32.238677,148.620483,Dubbo,AU-NSW,,YXDB
YXDE,heliport,Denman Helicopter Landing Site,-32.3868,150.682,Denman,AU-NSW,,YXDE
YXDG,heliport,Dorrigo Helipad,-30.3422,152.7092,Dorrigo,AU-NSW,,YXDG
YXDH,heliport,Royal Darwin Hospital Helipad,-12.35284,130.881645,Darwin,AU-NT,,YXDH
YXDN,heliport,Dunedoo Hospital - Robinson Oval HLS,-32.013833,149.389833,Dunedoo,AU-NSW,,YXDN
YXDR,heliport,Munduberra Hospital Helipad,-25.58815,151.29319,Munduberra,AU-QLD,,YXDR
YXDU,heliport,Dunwich Hospital Helipad,-27.49696,153.399233,Dunwich,AU-QLD,,YXDU
YXDY,heliport,Dysart Hospital Helipad,-22.582854,148.353544,Dysart,AU-QLD,,YXDY
YXEE,heliport,Moree Hospital Helipad,-29.47089,149.84054,Moree,AU-NSW,,YXEE
YXEG,heliport,Bellingen Medical - Connell Park HLS,-30.453613,152.901771,Bellingen,AU-NSW,,YXEG
YXEI,heliport,Eidsvold Hospital Helipad,-25.382466,151.125,Eidsvold,AU-QLD,,YXEI
YXEM,heliport,Eden Sports Ground HLS,-37.05617,149.910679,Eden,AU-NSW,,YXEM
YXES,heliport,Esk Hospital Helipad,-27.24086,152.418,Esk,AU-QLD,,YXES
YXFH,heliport,Fiona Stanley Hospital Helipad,-32.070656,115.846732,Perth,AU-WA,,YXFH
YXFO,heliport,Forbes Hospital Heliport,-33.395865,148.013767,Forbes,AU-NSW,,YXFO
YXFS,heliport,Forster Hospital Helipad,-32.188357,152.51321,Forster / Tuncurry,AU-NSW,,YXFS
YXFV,heliport,Newcastle Westpac Base Heliport,-32.920528,151.729266,Newcastle,AU-NSW,,YXFV
YXGA,heliport,Gatton Showgrounds Helicopter Landing Site,-27.56,152.282,Gatton,AU-QLD,,YXGA
YXGC,heliport,Gloucester Helicopter Landing Site,-32.014833,151.96,Gloucester,AU-NSW,,YXGC
YXGE,heliport,Glen Innes - Rugby Park Heliport,-29.7302,151.7364,Glen Innes,AU-NSW,,YXGE
YXGH,heliport,Goulburn Hospital Helipad,-34.74803,149.71235,Goulburn,AU-NSW,,YXGH
YXGI,heliport,Gayndah Hospital Helipad,-25.63202,151.60475,Gayndah,AU-QLD,,YXGI
YXGL,heliport,Grenfell - Lawson Oval HLS,-33.906308,148.161567,Grenfell,AU-NSW,,YXGL
YXGO,heliport,Goondiwindi Hospital Helipad,-28.547905,150.30117,Goondiwindi,AU-QLD,,YXGO
YXGP,heliport,Grafton Hospital Helipad,-29.67357,152.94074,Grafton,AU-NSW,,YXGP
YXGR,heliport,Gilgandra Multi Purpose Service Helipad,-31.7039,148.665225,Gilgandra,AU-NSW,,YXGR
YXGS,heliport,Gosford Hospital Helipad,-33.421626,151.339894,Gosford,AU-NSW,,YXGS
YXGT,heliport,Billy Dunne Oval HLS,-32.35815,149.538431,Gulgong,AU-NSW,,YXGT
YXGU,heliport,Gunnedah Hospital Helipad,-30.98283,150.25223,Gunnedah,AU-NSW,,YXGU
YXGW,heliport,Gundagai Medical Helicopter Landing Site,-35.067923,148.102216,Gundagai,AU-NSW,,YXGW
YXGY,heliport,Archery Park Helipad,-26.1886,152.6527,Gympie,AU-QLD,,YXGY
YXHA,heliport,Hawkesbury Hospital Helipad,-33.61058,150.8215,Windsor,AU-NSW,,YXHA
YXHE,heliport,Hervey Bay Hospital Helipad,-25.299997,152.821348,Hervery Bay,AU-QLD,,YXHE
YXHG,heliport,Gold Coast University Hospital Helipad,-27.9595,153.382,Gold Coast,AU-QLD,,YXHG
YXHK,heliport,Hornsby Ku-ring-gai Hospital Helipad,-33.703224,151.112727,Sydney,AU-NSW,,YXHK
YXHS,heliport,Sunshine Coast University Hospital Helipad,-26.747333,153.113667,Sunshine Coast,AU-QLD,,YXHS
YXIG,heliport,Bingara Hospital Heliport,-29.86407,150.579563,Bingara,AU-NSW,,YXIG
YXIS,heliport,Innisfail Hospital Heliport,-17.518421,146.029909,Innisfail,AU-QLD,,YXIS
YXIW,heliport,Inglewood Hospital Helipad,-28.41819,151.061255,Inglewood,AU-QLD,,YXIW
YXJD,heliport,Jindabyne Medical Helicopter Landing Site,-36.417993,148.615183,Jindabyne,AU-NSW,,YXJD
YXJH,heliport,John Hunter Hospital Helipad,-32.924048,151.693415,Newcastle,AU-NSW,,YXJH
YXJN,heliport,Jandowae Hospital Heliport,-26.7814,151.10473,Jandowae,AU-QLD,,YXJN
YXKM,heliport,Blue Mountains Hospital Helipad,-33.705262,150.322369,Katoomba,AU-NSW,,YXBM
YXKO,heliport,Kyogle Hospital Helipad,-28.62822,153.00193,Kyogle,AU-NSW,,YXKO
YXKU,heliport,Kurri Hospital Helipad,-32.82569,151.46279,Kurri Kurri,AU-NSW,,YXKU
YXLA,heliport,Laidley Hospital Helipad,-27.63258,152.39924,Laidley,AU-QLD,,YXLA
YXLE,heliport,Leeton Showground Heliport,-34.56,146.405,Leeton,AU-NSW,,YXLE
YXLG,heliport,Lithgow Hospital Helipad,-33.49942,150.1287,Lithgow,AU-NSW,,YXLG
YXLL,heliport,Liverpool Hospital Helipad Alpha,-33.9204,150.9312,Liverpool,AU-NSW,,YXLL
YXLT,heliport,Caboolture Hospital Helipad,-27.07955,152.96293,Caboolture,AU-QLD,,YXLT
YXLU,heliport,Launceston General Hospital Heliport,-41.447402,147.142036,Launceston,AU-TAS,,YXLU
YXMA,heliport,Maclean Hospital Helipad,-29.453639,153.201401,Maclean,AU-NSW,,YXMA
YXMD,heliport,Mount Druitt Hospital Heliport,-33.766232,150.830663,Mount Druitt,AU-NSW,,YXMD
YXMG,heliport,Murgon Hospital Helipad,-26.23842,151.95095,Murgon,AU-QLD,,YXMG
YXMH,heliport,Mudgee Hospital Helipad,-32.602546,149.588067,Mudgee,AU-NSW,,YXMH
YXMK,heliport,Macksville Park Helicopter Landing Site,-30.71022,152.9213,Macksville,AU-NSW,,YXMK
YXMM,heliport,Mannum Hospital Heliport,-34.917055,139.308389,Mannum,AU-NT,,YXMM
YXMU,heliport,Mullumbimby Hospital Helipad,-28.559347,153.49219,Mullumbimby,AU-NSW,,YXMU
YXMV,heliport,Mona Vale Hospital Helipad,-33.68512,151.30824,Mona Vale,AU-NSW,,YXMV
YXMW,heliport,Merriwa Hospital Helipad,-32.14338,150.3609,Merriwa,AU-NSW,,YXMW
YXMY,heliport,Moruya Hospital Helipad,-35.90397,150.06946,Moruya,AU-NSW,,YXMY
YXNA,heliport,Nambour Hospital Helipad,-26.62053,152.95095,Nambour,AU-QLD,,YXNA
YXNE,heliport,Nepean Hospital Helipad,-33.75855,150.7122,Penrith,AU-NSW,,YXNE
YXNN,heliport,Nanango Hospital Helipad,-26.6659,152.00757,Nanango,AU-QLD,,YXNN
YXNO,heliport,Noosa Hospital Helipad,-26.40259,153.04569,Noosa,AU-QLD,,YXNO
YXNW,heliport,Shoalhaven Hospital Helipad,-34.86978,150.59553,Nowra,AU-NSW,,YXNW
YXNY,heliport,Nelson Bay Heliport,-32.7167,152.1548,Nelson Bay,AU-NSW,,YXNY
YXOF,heliport,Coffs Harbour Health Campus Helipad,-30.316817,153.093125,Coffs Harbour,AU-NSW,,YXOF
YXOG,heliport,Orange Hospital Helipad,-33.316724,149.092652,Orange,AU-NSW,,YXOG
YXOH,heliport,Coolah Hospital Heliport,-31.82182,149.710098,Coolah,AU-NSW,,YXOH
YXOK,heliport,Crookwell Medical Heliport,-34.449334,149.469085,Crookwell,AU-NSW,,YXOK
YXOL,heliport,Condobolin Helicopter Landing Site,-33.081928,147.149602,Condobolin,AU-NSW,,YXOL
YXOM,heliport,Bombala Medical Helicopter Landing Site,-36.913833,149.241333,Bombala,AU-NSW,,YXOM
YXOO,heliport,Cootamundra Hospital Heliport,-34.633958,148.012673,Cootamundra,AU-NSW,,YXOO
YXOW,heliport,Bowral - Loseby Park Helicopter Landing Site,-34.4867,150.4228,Bowral,AU-NSW,,YXOW
YXPH,heliport,Peak Hill Hospital Helipad,-32.7362,148.19978,Peak Hill,AU-NSW,,YXPH
YXPI,heliport,Pindarra Hospital Helipad,-28.008,153.3924,Gold Coast,AU-QLD,,YXPI
YXPK,heliport,Parkes Hospital Helipad,-33.153234,148.171184,Parkes,AU-NSW,,YXPK
YXPM,heliport,Port Macquarie Hospital Helipad,-31.452683,152.88076,Port Macquarie,AU-NSW,,YXPM
YXPN,heliport,Proserpine Hospital Helipad,-20.39912,148.5855,Proserpine,AU-QLD,,YXPN
YXPO,heliport,Yeppoon Hospital (Apex Park) HLS,-23.136399,150.74179,Yeppoon,AU-QLD,,YXPO
YXQC,heliport,Queensland Childrens Hospital Helipad,-27.484052,153.026896,Brisbane,AU-QLD,,YXQC
YXQE,heliport,Queen Elizabeth II (Sir Charles Gairdner) Hospital Helipad,-31.968947,115.816884,Perth,AU-WA,,YXQE
YXQU,heliport,Quirindi Hospital Helipad,-31.50107,150.676606,Quirindi,AU-NSW,,YXQU
YXRK,heliport,Rockhampton Base Hospital Helipad,-23.379657,150.495184,Rockhampton,AU-QLD,,YXRK
YXRM,heliport,Renmark Hospital Heliport,-34.163567,140.74483,Renmark,AU-SA,,YXRM
YXRN,heliport,Rylstone Hospital Helipad,-32.803975,149.975076,Rylstone,AU-NSW,,YXRN
YXRP,heliport,Royal Perth Hospital Helipad,-31.953701,115.866526,Perth,AU-WA,,YXRP
YXRU,heliport,Russell Island Helicopter Landing Site,-27.657693,153.366837,Russell Island,AU-QLD,,YXRU
